Region,Zona,Cod,Nombre,Domicilio,Latitud,Longitud
PROV. DE MENDOZA,CDAD.DE MENDOZA,94470,SANTA TERESITA,MZA. 43 C. 1 B. SAN MARTIN,-33.06676957,-68.48409457
PROV. DE MENDOZA,CDAD.DE MENDOZA,9994,SEVILLA,SAN MARTIN 1450,-32.886868,-68.83852199
PROV. DE MENDOZA,CDAD.DE MENDOZA,4549,SMATA,SAN JUAN 723,-32.89493542,-68.83762286
PROV. DE MENDOZA,CDAD.DE MENDOZA,4763,USPALLATA,JORGE A. CALLE 704,-32.86924678,-68.85683912
PROV. DE MENDOZA,CDAD.DE MENDOZA,93675,VICTORIA,FADER 207,-32.86618599,-68.84775902
PROV. DE MENDOZA,CDAD.DE MENDOZA,90455,VIRGEN NIÑA,CORRIENTES 143,-32.88243871,-68.83463069
PROV. DE MENDOZA,CDAD.DE MENDOZA,96559,VITAM,VIDELA CORREA 402,-32.87993113,-68.85358522
PROV. DE MENDOZA,CDAD.DE MENDOZA,90456,421 DIABECLUB,J. V. ZAPATA 421,-32.89621249,-68.83441805
PROV. DE MENDOZA,CDAD.DE MENDOZA,5866,ACTUAL,GARIBALDI 302,-32.89117256,-68.83449748
PROV. DE MENDOZA,CDAD.DE MENDOZA,1951,ALAS,J.B.JUSTO 71,-32.8842018,-68.84977327
PROV. DE MENDOZA,CDAD.DE MENDOZA,9725,ALTO ARENALES CENTRO,ENTRE RIOS 398,-32.88607001,-68.83267997
PROV. DE MENDOZA,CDAD.DE MENDOZA,90774,ARGENTUM,GODOY CRUZ 382,-32.90182813,-68.83317845
PROV. DE MENDOZA,CDAD.DE MENDOZA,98530,BELTRAN I,JUAN B. JUSTO 877,-32.88346411,-68.86033857
PROV. DE MENDOZA,CDAD.DE MENDOZA,90655,BRISTOL,PASEO DE LOS ANDES 43,-32.90126602,-68.85968504
PROV. DE MENDOZA,CDAD.DE MENDOZA,97832,BUENOS AIRES,SAN MARTIN 2802,-32.87034698,-68.83419601
PROV. DE MENDOZA,CDAD.DE MENDOZA,90696,CIELITO,SAN JUAN 515,-32.89791471,-68.83896463
PROV. DE MENDOZA,CDAD.DE MENDOZA,90692,CIMESA,OLEGARIO V. ANDRADE 496,-32.90165092,-68.85847981
PROV. DE MENDOZA,CDAD.DE MENDOZA,1957,CIVIT,BELGRANO 1095,-32.88887496,-68.84960096
PROV. DE MENDOZA,CDAD.DE MENDOZA,90735,COSTANERA,MORON 224,-32.89942979,-68.83860439
PROV. DE MENDOZA,CDAD.DE MENDOZA,6214,DEL CENTRO 12,BELGRANO 1435,-32.88517328,-68.84861593
PROV. DE MENDOZA,CDAD.DE MENDOZA,6211,DEL CENTRO 14,SAN MARTIN 1301,-32.88843601,-68.83874503
PROV. DE MENDOZA,CDAD.DE MENDOZA,4714,DEL CENTRO MEGASTORE,SAN MARTIN 1001,-32.89175499,-68.83966201
PROV. DE MENDOZA,CDAD.DE MENDOZA,5581,DEL PLATA CIUDAD,SAN MARTIN 3598,-32.86231402,-68.83269397
PROV. DE MENDOZA,CDAD.DE MENDOZA,1970,DEL PLATA II,SAN MARTIN 2739,-32.87115332,-68.83421772
PROV. DE MENDOZA,CDAD.DE MENDOZA,8013,DEL PLATA III,PASO DE LOS ANDES 95,-32.89950481,-68.85956149
PROV. DE ENTRE RIOS,PARANA,9241,5 ESQUINAS,AV. RAMIREZ 2551,-31.7418209,-60.5177444
PROV. DE ENTRE RIOS,PARANA,14422,A+A,URQUIZA 1799,-31.7278794,-60.5419419
PROV. DE ENTRE RIOS,PARANA,10047,ABRIL,ALMAFUERTE 890,-31.7493619,-60.5062809
PROV. DE ENTRE RIOS,PARANA,7441,ALBERDI,AV.RAMIREZ 5127,-31.7683052,-60.5233875
PROV. DE ENTRE RIOS,PARANA,4995,ALDAO'S,LA PAZ 392,-31.7303772,-60.5225418
PROV. DE ENTRE RIOS,PARANA,90825,ARANGO,SAN JUAN 400 ESQ. LA PAZ,-31.72942101,-60.52557103
PROV. DE ENTRE RIOS,PARANA,12982,ARTIGAS,ARTIGAS 1590,-31.7606548,-60.5114832
PROV. DE ENTRE RIOS,PARANA,12562,BLAS PARERA,BLAS PARERA 2440,-31.7295755,-60.4914551
PROV. DE ENTRE RIOS,PARANA,13769,BLAS PARERA II,ALTE.BROWN 1850,-31.74184299,-60.49202699
PROV. DE ENTRE RIOS,PARANA,7445,BURONE,ALEM 320,-31.7363632,-60.5269475
PROV. DE ENTRE RIOS,PARANA,6770,CATEDRAL,ESPAÑA 101,-31.7328792,-60.5319913
PROV. DE ENTRE RIOS,PARANA,6775,CATEDRAL II,GRAL. SAN MARTIN 1140,-31.73474901,-60.531361
PROV. DE ENTRE RIOS,PARANA,6778,CATEDRAL III,CORRIENTES 101,-31.73185501,-60.5285226
PROV. DE ENTRE RIOS,PARANA,6111,CEN SALUD,AV.RAMIREZ 5019,-31.6694121,-59.9058795
PROV. DE ENTRE RIOS,PARANA,13929,CENTURION,AV.RAMIREZ 3352,-31.7508743,-60.5199187
PROV. DE ENTRE RIOS,PARANA,14389,CHARRUA,ALMAFUERTE 3641,-31.7446427,-60.5156073
PROV. DE ENTRE RIOS,PARANA,7448,CHURRUARIN,CHURRUARIN 494,-31.74379899,-60.51080205
PROV. DE ENTRE RIOS,PARANA,10157,CORRALES,ALMAFUERTE 1370,-31.7529362,-60.5006893
PROV. DE ENTRE RIOS,PARANA,7449,CORTES,AV.GALAN 1442,-31.74174444,-60.53921426
PROV. DE ENTRE RIOS,PARANA,7450,COSMOS,E.CARBO 321,-31.73880841,-60.52824712
PROV. DE ENTRE RIOS,PARANA,7451,CURA ALVAREZ,E.CARBO 702 Y P.PERON,-31.74132011,-60.52357952
PROV. DE ENTRE RIOS,PARANA,14585,CURA ALVAREZ PLUS,ITALIA 498,-31.736701,-60.5350232
PROV. DE ENTRE RIOS,PARANA,15042,CURA ALVAREZ SPOT,TUCUMAN 96,-31.7295664,-60.5351694
PROV. DE ENTRE RIOS,PARANA,10833,DABIN,MONTE CASEROS 299,-33.01279439,-58.50723698
PROV. DE ENTRE RIOS,PARANA,7452,DEL BOULEVARD,AVDA. RAMIREZ Y MILLAN,-31.73467001,-60.51625597
PROV. DE ENTRE RIOS,PARANA,9235,DEL ESTE,NEWBERY 3049,-31.7748865,-60.4869936
PROV. DE ENTRE RIOS,PARANA,15062,DEL PARANA,BLAS PARERA 358,-31.7518001,-60.496122
PROV. DE ENTRE RIOS,PARANA,7453,DEL PUEBLO,AV.EJERCITO 1450,-31.7442956,-60.5361981
PROV. DE ENTRE RIOS,PARANA,90322,DEL SUR,AV. DE LAS AMERICAS 4109,-31.7485442,-60.5251507
PROV. DE ENTRE RIOS,PARANA,10480,DON BOSCO,DON BOSCO 188,-31.7334168,-60.5132296
PROV. DE ENTRE RIOS,PARANA,14594,ENTRE RIOS,URQUIZA 301,-31.7352088,-60.5213932
PROV. DE ENTRE RIOS,PARANA,91735,FARMA EXPRESS,JOSE M.PAZ 1341,-31.74219398,-60.54123002
PROV. DE ENTRE RIOS,PARANA,13823,FARMACIAS UNIDAS,PROVINCIAS UNIDAS 589,-31.7578541,-60.5127893
PROV. DE ENTRE RIOS,PARANA,91558,FARMASER,AVDA. ZANNI 2094,-31.77081868,-60.50014711
PROV. DE ENTRE RIOS,PARANA,11247,FARMA-SER,RONDEAU 1203,-31.7403211,-60.499893
PROV. DE ENTRE RIOS,PARANA,14228,FARMASER ALMAFUERTE,AV.ALMAFUERTE 2551,-31.7577909,-60.485136
PROV. DE ENTRE RIOS,PARANA,13363,FLEMING,JUAN BAEZ 195,-31.7680895,-60.5441544
PROV. DE ENTRE RIOS,PARANA,14727,FLEMING II,JUAN BAEZ 897,-31.7695621,-60.5354453
PROV. DE ENTRE RIOS,PARANA,10760,ITALIA,AV. RAMIREZ 4745,-31.7648381,-60.5226027
PROV. DE ENTRE RIOS,PARANA,15097,ITALIA,PROVINCIAS UNIDAS 920,-31.7587964,-60.5074466
PROV. DE ENTRE RIOS,PARANA,7454,LA ESTRELLA,ITALIA Y ESPAÑA,-31.73232899,-60.53318398
PROV. DE ENTRE RIOS,PARANA,12207,LA MILAGROSA,ALMAFUERTE 1759,-31.7555989,-60.4963739
PROV. DE ENTRE RIOS,PARANA,14322,LA UNION,AV.PEDRO ZANNI 2775,-31.7556592,-60.4970308
PROV. DE ENTRE RIOS,PARANA,10571,LAS COLONIAS,AV. ALMAFUERTE 26,-31.749104,-60.506588
PROV. DE ENTRE RIOS,PARANA,11949,LOURDES,HERNANDARIAS 2234,-31.7619631,-60.4919628
PROV. DE ENTRE RIOS,PARANA,10444,LUIS PASTEUR,VICTORIA 131/135,-31.7290475,-60.5172186
PROV. DE ENTRE RIOS,PARANA,12812,LUNA,AYACUCHO Y ALTE.BROWN,-31.73941429,-60.50547609
PROV. DE ENTRE RIOS,PARANA,13049,MAGNA,SANTIAGO DEL ESTERO 302,-31.7264997,-60.5353432
PROV. DE ENTRE RIOS,PARANA,4099,MATER,ALEM 947,-31.7411379,-60.5182714
PROV. DE ENTRE RIOS,PARANA,5573,MATER II,SANTOS DOMINGUEZ 712,-31.7550464,-60.5035615
PROV. DE ENTRE RIOS,PARANA,7455,MERCADO,BAVIO 105,-31.7350607,-60.5329991
PROV. DE ENTRE RIOS,PARANA,12039,MOTURA,VILLEGUAY 961,-31.74417482,-60.52094436
PROV. DE ENTRE RIOS,PARANA,5057,MUTUAL A.M.U.R.,CERVANTES 99,-31.7299079,-60.53047911
PROV. DE ENTRE RIOS,PARANA,6115,PARACAO,AV. DE LAS AMERICAS 3001,-31.7638883,-60.5279958
PROV. DE ENTRE RIOS,PARANA,90218,PARANA,GUALEGUAYCHU 655,-31.7396955,-60.523227
PROV. DE ENTRE RIOS,PARANA,7458,PATRIA SUC.CENTRO,BUENOS AIRES 202 ESQ.CERVANTES,-31.72978701,-60.53063597
PROV. DE ENTRE RIOS,PARANA,8784,RIVADAVIA,ALAMEDA DE LA CON ESQ.TUCUMAN,-31.723961,-60.53259599
PROV. DE ENTRE RIOS,PARANA,4131,ROLIRIA,BUENOS AIRES 513,-31.7243635,-60.5287478
PROV. DE ENTRE RIOS,PARANA,13536,ROLIRIA SAN AGUSTIN,1RO.DE MAYO 2001,-31.73788196,-60.54864988
PROV. DE ENTRE RIOS,PARANA,10661,S.O.S. FARMACIA,CURA ALVAREZ 574,-31.7557281,-60.4958329
PROV. DE ENTRE RIOS,PARANA,13549,SAN MIGUEL,AV. MIGUEL DAVID 786,-31.76812112,-60.51220466
PROV. DE ENTRE RIOS,PARANA,13913,SAN RAFAEL,JUAN GARRIGO 1491,-31.7632959,-60.504637
PROV. DE ENTRE RIOS,PARANA,90457,SELECTA,AV.ZANNI 1301,-31.7622831,-60.4983125
PROV. DE ENTRE RIOS,PARANA,9237,SOC.ASOC.BANCARIA,ESPAÑA 69,-31.7330358,-60.5314198
PROV. DE ENTRE RIOS,PARANA,14093,SUR,AV.DE LAS AMERICAS 4090,-31.7485442,-60.5251507
PROV. DE ENTRE RIOS,PARANA,91714,THOMPSON,VICTORIA 700,-31.7290475,-60.5172186
PROV. DE ENTRE RIOS,PARANA,91719,TRIBUNALES,SANTA FE 233,-31.7287007,-60.531837
PROV. DE ENTRE RIOS,PARANA,7459,TROSSERO,ANDRES PASOS 210,-31.73272101,-60.52677501
PROV. DE ENTRE RIOS,PARANA,10458,URQUIZA,BUENOS AIRES 88,-31.7311533,-60.5310349
PROV. DE ENTRE RIOS,PARANA,13986,V5,DIVISION LOS ANDES 547,-31.7499951,-60.5135665
PROV. DE ENTRE RIOS,PARANA,10786,VILLAGUAY,VILLAGUAY 564,-31.7416515,-60.5264611
PROV. DE ENTRE RIOS,PARANA,6106,VILLEGAS,DON BOSCO 1505,-31.7361035,-60.49512
PROV. DE ENTRE RIOS,PARANA,14876,VILLEGAS 25 DE MAYO,25 DE MAYO 454,-31.7357266,-60.5246635
PROV. DE ENTRE RIOS,PARANA,13902,VILLEGAS ALAMEDA,AV.ALAMEDA FEDERACION 166,-31.72627398,-60.53017798
PROV. DE ENTRE RIOS,PARANA,5304,VILLEGAS AMERICA,AV.DE LAS AMERICAS 1693,-31.7477286,-60.5248263
PROV. DE ENTRE RIOS,PARANA,14106,VILLEGAS CENTRAL,ERNESTO BAVIO 1,-31.73552659,-60.53185399
PROV. DE ENTRE RIOS,PARANA,7457,VILLEGAS DEL PUERTO,LAURENCENA 116,-31.7220429,-60.5161318
PROV. DE ENTRE RIOS,PARANA,14207,VILLEGAS ESTACION,AV.RAMIREZ 2270,-31.7390654,-60.5173841
PROV. DE ENTRE RIOS,PARANA,6107,VILLEGAS II,BLAS PARERA 785,-31.7465253,-60.4952809
PROV. DE ENTRE RIOS,PARANA,6110,VILLEGAS III,AV.ZANNI 1516,-31.7648958,-60.4992166
PROV. DE ENTRE RIOS,PARANA,7461,VILLEGAS IX,ESPAÑA 401,-31.7312062,-60.536358
PROV. DE ENTRE RIOS,PARANA,12065,VILLEGAS LA BAXADA,ALVARADO 2295,-31.7526811,-60.5324264
PROV. DE ENTRE RIOS,PARANA,14407,VILLEGAS PARACAO,AV.DE LAS AMERICAS 3739,-31.7726033,-60.5214227
PROV. DE ENTRE RIOS,PARANA,14080,VILLEGAS RAMIREZ,AV.RAMIREZ 996,-31.7250964,-60.5145076
PROV. DE ENTRE RIOS,PARANA,13637,VILLEGAS SALTA,SALTA 544,-31.7282212,-60.52276
PROV. DE ENTRE RIOS,PARANA,14286,VILLEGAS SAN AGUSTIN,SELVA DE MONTIEL 677,-31.7337761,-60.545593
PROV. DE ENTRE RIOS,PARANA,6112,VILLEGAS V,ALTE. BROWN 552,-31.73893781,-60.50916264
PROV. DE ENTRE RIOS,PARANA,6114,VILLEGAS VI,AV. ZANNI 2414,-31.7754889,-60.5013136
PROV. DE ENTRE RIOS,PARANA,6116,VILLEGAS VIII,BUENOS AIRES 101,-31.7307926,-60.5310782
PROV. DE ENTRE RIOS,PARANA,5723,VILLEGAS XI,SALTA Y ANDRES PAZOS,-31.73311802,-60.52545302
PROV. DE ENTRE RIOS,PARANA,4063,WALL MART ARG.,ANACLETO MEDINA 319 LOC.7,-31.37457955,-58.02047054
PROV. DE ENTRE RIOS,1 DE MAYO,13759,BOUVET II,PASCUAL VELZI 2096,-32.257609,-58.423997
PROV. DE ENTRE RIOS,ALCARAZ,10824,ALCARAZ,AV. 9 DE JULIO S/N,-31.45249498,-59.59720407
PROV. DE ENTRE RIOS,ALCARAZ,10547,CAVESTRI,NOGOYA S/N ESQ. TUCUMAN,-31.45667438,-59.59900998
PROV. DE ENTRE RIOS,ALDEA BRASILERA,14213,CENTRAL BRASILERA,NICOLAS AVELLANEDA 1238,-31.8901084,-60.5934707
PROV. DE ENTRE RIOS,ALDEA MARIA LUISA,4002,MARIA LUISA,AV. RAMIREZ 229,-31.73436057,-60.516122
PROV. DE ENTRE RIOS,ALDEA SAN ANTONIO,9483,DIORIO,AV.LOS INMIGRANTES 129,-32.6095005,-58.7047385
PROV. DE ENTRE RIOS,ALDEA SAN ANTONIO,4831,GESTION SALUD,25 DE MAYO 118,-32.6271247,-58.7079096
PROV. DE ENTRE RIOS,ARANGUREN,9000,KREIMAN,SAN MARTIN 495,-32.2426216,-60.1595626
PROV. DE ENTRE RIOS,ARANGUREN,12137,LABORDE,LAURENCENA 556,-31.72021126,-60.5205415
PROV. DE ENTRE RIOS,BASAVILBASO,96915,BASAVILBASO,BERNARDO UCHITEL 454,-32.3702427,-58.8748114
PROV. DE ENTRE RIOS,BASAVILBASO,90826,LEON,NEYRA 145,-32.3757743,-58.8794658
PROV. DE ENTRE RIOS,BASAVILBASO,13490,MA-KRO,URQUIZA 128,-32.3749635,-58.8775596
PROV. DE ENTRE RIOS,BASAVILBASO,8027,PATAGONIA,J LAGOCEN 5,-32.3777782,-58.88090015
PROV. DE ENTRE RIOS,BOVRIL,9034,BOVRIL,1 DE MAYO 330,-31.3432076,-59.4434947
PROV. DE ENTRE RIOS,BOVRIL,12201,DEL PUEBLO,SAN MARTIN 163,-31.3416163,-59.4458846
PROV. DE ENTRE RIOS,BOVRIL,12064,REYNAGA DE SOSA,ALTE.BROWN 25,-31.34179869,-59.44206151
PROV. DE ENTRE RIOS,C. DEL URUGUAY,4125,ALBA,9 DE JULIO 1302,-32.48650928,-58.24280783
PROV. DE ENTRE RIOS,C. DEL URUGUAY,8459,ALBERDI,ALBERDI 758,-32.48639731,-58.23335666
PROV. DE ENTRE RIOS,C. DEL URUGUAY,96917,ARGACHA,14 DE JULIO 351 Y ESTRADA,-32.4802167,-58.23643656
PROV. DE ENTRE RIOS,C. DEL URUGUAY,97150,ARGENTINA,ALEM 52 Y SAN MARTIN,-32.48584699,-58.23455499
PROV. DE ENTRE RIOS,C. DEL URUGUAY,5864,AVENIDA,BV. ARAOZ 152,-32.48972502,-58.24927572
PROV. DE ENTRE RIOS,C. DEL URUGUAY,15236,B & B FARMA,BV. SANSONI 2080 LOCAL 1,-32.48762244,-58.2607572
PROV. DE ENTRE RIOS,C. DEL URUGUAY,90216,CENTRAL,ROCAMORA 800,-32.34554,-58.96502
PROV. DE ENTRE RIOS,C. DEL URUGUAY,12203,CIENTIFICA,25 DE MAYO 205,-32.48168904,-58.23279701
PROV. DE ENTRE RIOS,C. DEL URUGUAY,97541,COLON,BV. IRIGOYEN 1650,-32.48013151,-58.25027167
PROV. DE ENTRE RIOS,C. DEL URUGUAY,10550,DEL OESTE,R. BALBIN 1853,-32.47964871,-58.25482508
PROV. DE ENTRE RIOS,C. DEL URUGUAY,4042,DEL PUEBLO,ROCAMORA 452,-32.34554,-58.96502
PROV. DE ENTRE RIOS,C. DEL URUGUAY,14677,DESPERTAR DEL OBRERO,JUAN JOSE BRUNO 2928,-32.48875336,-58.26112343
PROV. DE ENTRE RIOS,C. DEL URUGUAY,96918,DON BOSCO,BV. LOS CONSTITUYENTES 580,-32.47785242,-58.24404547
PROV. DE ENTRE RIOS,C. DEL URUGUAY,4058,ENTRE RIOS,URQUIZA 330,-32.4800442,-58.3344824
PROV. DE ENTRE RIOS,C. DEL URUGUAY,90236,FLORES,JUAN PERON 359,-32.48966001,-58.23037896
PROV. DE ENTRE RIOS,C. DEL URUGUAY,97543,GARGANO,GALARZA 1652,-32.48676563,-58.2490928
PROV. DE ENTRE RIOS,C. DEL URUGUAY,96924,HARISPE,TIBILETTI Y ALBERDI,-32.485611,-58.22938302
PROV. DE ENTRE RIOS,C. DEL URUGUAY,96919,JARDIN,14 DE JULIO 378,-32.47983003,-58.23646313
PROV. DE ENTRE RIOS,C. DEL URUGUAY,96920,MODELO,SUPREMO ENTRERRIANO 94,-32.48306299,-58.23058197
PROV. DE ENTRE RIOS,C. DEL URUGUAY,8052,MODERNA,9 DE JULIO 1052,-32.48565069,-58.23808643
PROV. DE ENTRE RIOS,C. DEL URUGUAY,10249,PILDORA,DIAZ VELEZ 185,-32.48591501,-58.25032496
PROV. DE ENTRE RIOS,C. DEL URUGUAY,5144,POPULAR,GALARZA 802,-32.48423901,-58.23423397
PROV. DE ENTRE RIOS,C. DEL URUGUAY,10250,RAMIREZ,EVA PERON 50,-32.48385847,-58.23142371
PROV. DE ENTRE RIOS,C. DEL URUGUAY,8233,SAN ROQUE,MORENO 249,-32.48756439,-58.2316517
PROV. DE ENTRE RIOS,C. DEL URUGUAY,2694,SERVICIOS SUAREZ,SARMIENTO 651,-32.48668666,-58.23100104
PROV. DE ENTRE RIOS,C. DEL URUGUAY,10156,VITAMINA,ROCAMORA 901,-32.34554,-58.96502
PROV. DE ENTRE RIOS,C. DEL URUGUAY,11075,VIVA,DR. ISAAC STILMAN 232,-32.49186901,-58.25827301
PROV. DE ENTRE RIOS,CASEROS,90257,DE LA PLAZA,CALLE 17 Y 6 NRO.784,-32.4639127,-58.4775084
PROV. DE ENTRE RIOS,CERRITO,97403,FOLMER,DIAGONAL INDUSTRIAL 213,-31.57678107,-60.07831087
PROV. DE ENTRE RIOS,CERRITO,6370,HALLER II,DIAGONAL INDUSTRIA 559,-31.5780933,-60.0774255
PROV. DE ENTRE RIOS,CERRITO,5435,LUCERO,AV.RACEDO 499,-31.5844096,-60.0765677
PROV. DE ENTRE RIOS,CERRITO,14418,PALACIOS,CORRIENTES 471,-31.57818663,-60.07255427
PROV. DE ENTRE RIOS,CERRITO,10294,RABBIA,ANTARTIDA ARGENTINA 282,-31.58341297,-60.07386685
PROV. DE ENTRE RIOS,CERRITO,10154,ZURUTUZA,SAN MARTIN 185,-31.5819863,-60.0748354
PROV. DE ENTRE RIOS,CHAJARI,90139,BARBIERI II,9 DE JULIO 3275,-30.75938464,-57.98930376
PROV. DE ENTRE RIOS,CHAJARI,10837,BERTA,H. YRIGOYEN 2929,-30.7515993,-57.9697207
PROV. DE ENTRE RIOS,CHAJARI,98209,DAVID,AV. ALEM 1788,-30.7625519,-57.9948601
PROV. DE ENTRE RIOS,CHAJARI,92238,DE LA UNION,AV. SIBURU 1050,-30.7633366,-57.9841222
PROV. DE ENTRE RIOS,CHAJARI,95683,ITALIANA,URQUIZA 1270,-30.7600355,-57.9832958
PROV. DE ENTRE RIOS,CHAJARI,91638,RESTIVO,9 DE JULIO 3615,-30.76208321,-57.99243215
PROV. DE ENTRE RIOS,CHAJARI,12202,SANTA CLARA,BELGRANO 1787,-30.7542167,-57.9852283
PROV. DE ENTRE RIOS,CHAJARI,13300,SANTA TERESITA,URQUIZA 1118,-30.7609202,-57.9824175
PROV. DE ENTRE RIOS,CHAJARI,14804,VILLEGAS DEL PLATA,9 DE JULIO 2191,-30.75187169,-57.98058452
PROV. DE ENTRE RIOS,CHAJARI,97402,ZORDAN,AV. SIBURU 1125,-30.7629527,-57.984979
PROV. DE ENTRE RIOS,COLON,10373,ALFIERI,SAN MARTIN 777,-32.2262937,-58.1472097
PROV. DE ENTRE RIOS,COLON,5619,AVENIDA,AV.PERON 261,-32.2206009,-58.146528
PROV. DE ENTRE RIOS,COLON,6010,BLANCO,SOURIGUES 38,-32.2230764,-58.1419139
PROV. DE ENTRE RIOS,COLON,4030,CENTENARIO,12 DE ABRIL 150,-32.2197917,-58.1361456
PROV. DE ENTRE RIOS,COLON,8403,CENTENARIO II,SAN MARTIN 552,-32.2240084,-58.143675
PROV. DE ENTRE RIOS,COLON,6311,CENTENARIO S.R.L.,12 DE ABRIL 377,-32.2224931,-58.1401685
PROV. DE ENTRE RIOS,COLON,716,COLON,URQUIZA 802,-32.2281105,-58.1464147
PROV. DE ENTRE RIOS,COLON,6017,FRANCIA,SAN MARTIN 1050,-32.22973,-58.1516002
PROV. DE ENTRE RIOS,COLON,6140,FRANCIA II,12 DE ABRIL Y MAIPU,-32.22229808,-58.13967571
PROV. DE ENTRE RIOS,COLON,14329,LA ESTACION,SAN MARTIN 1315,-32.2330547,-58.1565952
PROV. DE ENTRE RIOS,COLON,6308,PAYSANDU,SOURIGUES 442,-32.2171796,-58.1477773
PROV. DE ENTRE RIOS,COLON,6310,PINTOS,12 DE ABRIL 300,-32.2216111,-58.1386417
PROV. DE ENTRE RIOS,COLONIA AVELLANEDA,11072,AVELLANEDA,TENIENTE GIMENEZ 2731,-31.7639991,-60.4126878
PROV. DE ENTRE RIOS,COLONIA AYUI,6315,DOSIS,CALLE 511 S/N,-31.2070764,-58.0287787
PROV. DE ENTRE RIOS,CONCORDIA,93561,ACEVEDO,MONS. TAVELLA 1752,-31.37614258,-58.02152034
PROV. DE ENTRE RIOS,CONCORDIA,14754,ACEVEDO CENTRO,ESPEJO 48,-31.3871146,-58.0155624
PROV. DE ENTRE RIOS,CONCORDIA,8334,ANDINA,SAN LORENZO 440 (E),-31.3840942,-58.023192
PROV. DE ENTRE RIOS,CONCORDIA,6319,AVENIDA,LAS HERAS 450,-31.3882382,-58.020252
PROV. DE ENTRE RIOS,CONCORDIA,9071,CIENTIFICA,P.DEL CASTILLO 599,-31.39908899,-58.01044201
PROV. DE ENTRE RIOS,CONCORDIA,584,CONCORDIA,SARMIENTO 648,-31.3964227,-58.0208633
PROV. DE ENTRE RIOS,CONCORDIA,6329,DEL GLOBO,SAN LUIS 557,-31.3981663,-58.0200907
PROV. DE ENTRE RIOS,CONCORDIA,4164,DEL PARQUE,ARISTOBULO DEL VALLE 40,-31.3957635,-58.0192713
PROV. DE ENTRE RIOS,CONCORDIA,6564,EL SOL,PELLEGRINI 552,-31.3987845,-58.0170953
PROV. DE ENTRE RIOS,CONCORDIA,14940,FACUNDO,MOULINS 900,-31.3765535,-58.0252295
PROV. DE ENTRE RIOS,CONCORDIA,92222,FARMA FULL I,SAN JUAN 1399,-31.384545,-58.0104956
PROV. DE ENTRE RIOS,CONCORDIA,92223,FARMA FULL II,PELLEGRINI 889,-31.3929619,-58.0155615
PROV. DE ENTRE RIOS,CONCORDIA,11341,FARMA FULL IV,URDINARRAIN 31,-31.3948111,-58.0188865
PROV. DE ENTRE RIOS,CONCORDIA,13703,FARMA FULL V,AV.PTE.ILLIA 491,-31.3679711,-58.050857
PROV. DE ENTRE RIOS,CONCORDIA,12554,FARMACENTER,ALMIRANTE BROWN 570,-31.4008283,-58.0259228
PROV. DE ENTRE RIOS,CONCORDIA,12212,FARMAFULL III,MONS.RASCH 4798,-31.32281951,-58.01173634
PROV. DE ENTRE RIOS,CONCORDIA,6330,LA ENTRERRIANA,ESTRADA 200,-31.39298389,-58.01306725
PROV. DE ENTRE RIOS,CONCORDIA,9066,LAS BOTICARIAS,PIROVANO 114,-31.387529,-58.0190568
PROV. DE ENTRE RIOS,CONCORDIA,91804,LUNA,SAAVEDRA 349,-31.3911286,-58.0244991
PROV. DE ENTRE RIOS,CONCORDIA,6349,MARIANI,SAN LORENZO OESTE 800,-31.3840942,-58.023192
PROV. DE ENTRE RIOS,CONCORDIA,4566,MAYO,URQUIZA 672,-31.3964987,-58.0177417
PROV. DE ENTRE RIOS,CONCORDIA,6351,MAYO NORTE,EVA PERON 2250,-31.3684217,-58.0128039
PROV. DE ENTRE RIOS,CONCORDIA,13320,NUÑEZ-ROBLES,SAN JUAN 1602,-31.3636231,-58.0310726
PROV. DE ENTRE RIOS,CONCORDIA,6353,PASTEUR,ALVEAR 702,-31.3925,-58.0249486
PROV. DE ENTRE RIOS,CONCORDIA,6322,PESCE,CATAMARCA 99,-31.39541491,-58.01635
PROV. DE ENTRE RIOS,CONCORDIA,4588,SAN ANTONIO II,URQUIZA 334,-31.4025512,-58.018957
PROV. DE ENTRE RIOS,CONCORDIA,6365,SAN MATEO,SARMIENTO 1002,-31.3901181,-58.0193821
PROV. DE ENTRE RIOS,CONCORDIA,4143,SAN ROQUE,SAN MARTIN 446,-31.381419,-58.0362753
PROV. DE ENTRE RIOS,CONCORDIA,6867,UNION,1 DE MAYO Y LA RIOJA 594,-31.39828601,-58.01475098
PROV. DE ENTRE RIOS,CONCORDIA,6919,VELEZ SARSFIELD,BROWN Y V.SARSFIELD 248,-31.39336101,-58.02262997
PROV. DE ENTRE RIOS,CONCORDIA,7300,VITAMINA,PTE. PERON 3949,-31.402103,-58.0785308
PROV. DE ENTRE RIOS,CONCORDIA,7303,YATAY,M.TAVELLA 1938,-31.3301619,-58.0115575
PROV. DE ENTRE RIOS,CRESPO,9072,BELLA FARMA,BUENOS AIRES 126,-32.0217938,-60.301643
PROV. DE ENTRE RIOS,CRESPO,704,CURUZU,MORENO 1500 ESQ. 25 DE MAYO,-32.03238381,-60.3071979
PROV. DE ENTRE RIOS,CRESPO,6924,FREDDY,BELGRANO 1348,-32.0305283,-60.3078266
PROV. DE ENTRE RIOS,CRESPO,6989,NUEVA BOTICA,SAN MARTIN 1320,-32.0332984,-60.3102024
